Scientific,TipLabel,English,Taxonomy,Patch Clade,BLFamilyLatin,BLFamilyEnglish,FamSequID,Order,OscSubOsc,Jarvis_patch,Jarvis_superorder,Notes
Mearnsia novaeguineae,Mearnsia_novaeguineae,Papuan Needletail,BL3,Apodidae,Apodidae,Swifts,77,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Mearnsia picina,Mearnsia_picina,Philippine Needletail,BL3,Apodidae,Apodidae,Swifts,77,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Hirundapus cochinchinensis,Hirundapus_cochinchinensis,Silver-backed Needletail,BL3,Apodidae,Apodidae,Swifts,77,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Hemiprocne comata,Hemiprocne_comata,Whiskered Treeswift,BL3,Hemiprocnidae,Hemiprocnidae,Treeswifts,78,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Hemiprocne mystacea,Hemiprocne_mystacea,Moustached Treeswift,BL3,Hemiprocnidae,Hemiprocnidae,Treeswifts,78,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Hemiprocne longipennis,Hemiprocne_longipennis,Grey-rumped Treeswift,BL3,Hemiprocnidae,Hemiprocnidae,Treeswifts,78,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Hemiprocne coronata,Hemiprocne_coronata,Crested Treeswift,BL3,Hemiprocnidae,Hemiprocnidae,Treeswifts,78,APODIFORMES,NONPASSERIFORMES,Swifts,Caprimulgimorphae,
Nothoprocta perdicaria,Nothoprocta_perdicaria,Chilean Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Rhynchotus maculicollis,Rhynchotus_maculicollis,Huayco Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Rhynchotus rufescens,Rhynchotus_rufescens,Red-winged Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothocercus bonapartei,Nothocercus_bonapartei,Highland Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothocercus julius,Nothocercus_julius,Tawny-breasted Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothocercus nigrocapillus,Nothocercus_nigrocapillus,Hooded Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothoprocta cinerascens,Nothoprocta_cinerascens,Brushland Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothoprocta curvirostris,Nothoprocta_curvirostris,Curve-billed Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothoprocta pentlandii,Nothoprocta_pentlandii,Andean Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothoprocta taczanowskii,Nothoprocta_taczanowskii,Taczanowski's Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothura boraquira,Nothura_boraquira,White-bellied Nothura,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothura chacoensis,Nothura_chacoensis,Chaco Nothura,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothura darwinii,Nothura_darwinii,Darwin's Nothura,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothura minor,Nothura_minor,Lesser Nothura,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothura maculosa,Nothura_maculosa,Spotted Nothura,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Nothoprocta ornata,Nothoprocta_ornata,Ornate Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Taoniscus nanus,Taoniscus_nanus,Dwarf Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamotis pentlandii,Tinamotis_pentlandii,Puna Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamus guttatus,Tinamus_guttatus,White-throated Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamus major,Tinamus_major,Great Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamus osgoodi,Tinamus_osgoodi,Black Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamus solitarius,Tinamus_solitarius,Solitary Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamus tao,Tinamus_tao,Grey Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Tinamotis ingoufi,Tinamotis_ingoufi,Patagonian Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus parvirostris,Crypturellus_parvirostris,Small-billed Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus berlepschi,Crypturellus_berlepschi,Berlepsch's Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus boucardi,Crypturellus_boucardi,Slaty-breasted Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus bartletti,Crypturellus_bartletti,Bartlett's Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus atrocapillus,Crypturellus_atrocapillus,Black-capped Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus casiquiare,Crypturellus_casiquiare,Barred Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus cinereus,Crypturellus_cinereus,Cinereous Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus cinnamomeus,Crypturellus_cinnamomeus,Thicket Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus duidae,Crypturellus_duidae,Grey-legged Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus erythropus,Crypturellus_erythropus,Red-legged Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus kerriae,Crypturellus_kerriae,Choco Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus obsoletus,Crypturellus_obsoletus,Brown Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus brevirostris,Crypturellus_brevirostris,Rusty Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus ptaritepui,Crypturellus_ptaritepui,Tepui Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus soui,Crypturellus_soui,Little Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus undulatus,Crypturellus_undulatus,Undulated Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus noctivagus,Crypturellus_noctivagus,Yellow-legged Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus strigulosus,Crypturellus_strigulosus,Brazilian Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus variegatus,Crypturellus_variegatus,Variegated Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus transfasciatus,Crypturellus_transfasciatus,Pale-browed Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Crypturellus tataupa,Crypturellus_tataupa,Tataupa Tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Eudromia elegans,Eudromia_elegans,Elegant Crested-tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Eudromia formosa,Eudromia_formosa,Quebracho Crested-tinamou,BL3,Paleognathae,Tinamidae,Tinamous,1,TINAMIFORMES,NONPASSERIFORMES,Tinamous,Eoaves (none),
Pharomachrus pavoninus,Pharomachrus_pavoninus,Pavonine Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Priotelus roseigaster,Priotelus_roseigaster,Hispaniolan Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Priotelus temnurus,Priotelus_temnurus,Cuban Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Pharomachrus antisianus,Pharomachrus_antisianus,Crested Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Pharomachrus auriceps,Pharomachrus_auriceps,Golden-headed Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Pharomachrus mocinno,Pharomachrus_mocinno,Resplendent Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Pharomachrus fulgidus,Pharomachrus_fulgidus,White-tipped Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon massena,Trogon_massena,Slaty-tailed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon caligatus,Trogon_caligatus,Gartered Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon chionurus,Trogon_chionurus,White-tailed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon citreolus,Trogon_citreolus,Citreoline Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon clathratus,Trogon_clathratus,Lattice-tailed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon collaris,Trogon_collaris,Collared Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon bairdii,Trogon_bairdii,Baird's Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon comptus,Trogon_comptus,White-eyed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon elegans,Trogon_elegans,Elegant Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon aurantiiventris,Trogon_aurantiiventris,Orange-bellied Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon melanocephalus,Trogon_melanocephalus,Black-headed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon melanurus,Trogon_melanurus,Black-tailed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon mesurus,Trogon_mesurus,Ecuadorian Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon mexicanus,Trogon_mexicanus,Mountain Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon personatus,Trogon_personatus,Masked Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon rufus,Trogon_rufus,Black-throated Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon surrucura,Trogon_surrucura,Surucua Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon violaceus,Trogon_violaceus,Violaceous Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon viridis,Trogon_viridis,Green-backed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Trogon curucui,Trogon_curucui,Blue-crowned Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Apaloderma narina,Apaloderma_narina,Narina Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Apalharpactes mackloti,Apalharpactes_mackloti,Sumatran Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Apaloderma aequatoriale,Apaloderma_aequatoriale,Bare-cheeked Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Apaloderma vittatum,Apaloderma_vittatum,Bar-tailed Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Apalharpactes reinwardtii,Apalharpactes_reinwardtii,Javan Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Harpactes ardens,Harpactes_ardens,Philippine Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Euptilotis neoxenus,Euptilotis_neoxenus,Eared Quetzal,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
Harpactes whiteheadi,Harpactes_whiteheadi,Whitehead's Trogon,BL3,Trogonidae,Trogonidae,Trogons,81,TROGONIFORMES,NONPASSERIFORMES,Trogons,Coraciimorphae,
